"competência";"seção";"saldomovimentação";"cbo2002ocupação";"categoria";"graudeinstrução";"idade";"horascontratuais";"tempoemprego";"raçacor";"sexo";"tipoempregador";"tipoestabelecimento";"tipomovimentação";"tipodedeficiência";"indtrabintermitente";"indtrabparcial";"salário";"tamestabjan";"indicadoraprendiz"
"202004";"N";-1;"317110";"101";"9";33;44;13;"3";"1";"0";"1";"40";"0";"0";"0";6063;"6";"0"
"202004";"J";-1;"212405";"101";"9";28;40;1;"1";"3";"0";"1";"31";"0";"0";"0";1800;"8";"0"
"202004";"C";-1;"212405";"101";"9";57;44;96;"3";"1";"0";"1";"40";"0";"0";"0";4020,71997070312;"5";"0"
"202004";"J";-1;"317110";"101";"9";57;40;11;"3";"1";"0";"1";"40";"0";"0";"0";5874,64013671875;"10";"0"
"202004";"J";-1;"212405";"101";"9";27;40;11;"1";"1";"0";"1";"40";"0";"0";"0";7000;"6";"0"
"202004";"J";-1;"212405";"101";"80";42;40;4;"1";"1";"0";"1";"40";"0";"0";"0";2300;"6";"0"
"202004";"J";-1;"212405";"101";"8";26;40;34;"1";"1";"0";"1";"40";"0";"0";"0";6000;"10";"0"
"202004";"J";-1;"212405";"101";"7";27;40;12;"1";"1";"0";"1";"40";"0";"0";"0";1600;"10";"0"
"202004";"K";-1;"317110";"101";"9";39;40;35;"3";"1";"0";"1";"40";"0";"0";"0";7737;"5";"0"
"202004";"J";-1;"212405";"999";"9";20;40;4;"1";"3";"0";"1";"31";"0";"0";"0";2500;"1";"0"
"202004";"M";-1;"212405";"101";"9";27;44;33;"6";"3";"0";"1";"40";"0";"0";"0";4429,2001953125;"10";"0"
"202004";"K";-1;"212405";"101";"9";22;44;11;"2";"3";"0";"1";"50";"0";"0";"0";4944,43017578125;"10";"0"
"202004";"J";-1;"212405";"101";"9";20;40;9;"6";"3";"0";"1";"40";"0";"0";"0";1620;"10";"0"
"202004";"M";-1;"317110";"101";"9";29;40;19;"3";"1";"0";"1";"31";"0";"0";"0";8233,5;"9";"0"
"202004";"J";-1;"212405";"101";"7";24;40;18;"3";"1";"0";"1";"31";"0";"0";"0";2001;"7";"0"
"202004";"J";-1;"212405";"101";"9";37;40;34;"1";"1";"0";"1";"40";"0";"0";"0";10993;"8";"0"
"202004";"J";-1;"212405";"101";"9";27;40;11;"1";"1";"0";"1";"40";"0";"0";"0";6156,60009765625;"8";"0"
"202004";"N";-1;"212405";"101";"9";24;44;1;"1";"1";"0";"1";"31";"0";"0";"0";6500;"6";"0"
"202004";"J";-1;"212405";"101";"9";32;40;14;"1";"1";"0";"1";"31";"0";"0";"0";9000;"10";"0"
"202004";"N";-1;"212405";"101";"9";29;44;24;"1";"1";"0";"1";"31";"0";"0";"0";4220,31982421875;"5";"0"
"202004";"J";-1;"212405";"101";"9";25;40;19;"1";"3";"0";"1";"40";"0";"0";"0";2035;"3";"0"
"202004";"J";-1;"317110";"101";"9";43;40;13;"3";"3";"0";"1";"31";"0";"0";"0";13338,76953125;"9";"0"
"202004";"J";-1;"212405";"101";"9";38;40;1;"1";"1";"0";"1";"40";"0";"0";"0";6300;"7";"0"
"202004";"N";-1;"212405";"101";"9";30;44;2;"6";"1";"0";"1";"31";"0";"0";"0";9738;"9";"0"
"202004";"G";-1;"212405";"101";"9";31;40;63;"1";"3";"0";"1";"31";"0";"0";"0";5522;"6";"0"
"202004";"J";-1;"317110";"101";"9";38;40;18;"1";"1";"0";"1";"31";"0";"0";"0";7567,91015625;"10";"0"
"202004";"J";-1;"212405";"101";"80";56;40;56;"1";"1";"0";"1";"40";"0";"0";"0";7365,3798828125;"9";"0"
"202004";"J";-1;"212405";"101";"9";27;40;7;"1";"1";"0";"1";"40";"0";"0";"0";1620;"10";"0"
"202004";"J";-1;"212405";"101";"8";26;40;7;"3";"1";"0";"1";"40";"0";"0";"0";5998,93994140625;"2";"0"
"202004";"G";-1;"212405";"101";"9";29;0;10;"3";"3";"0";"1";"40";"0";"0";"9";6500;"9";"0"
"202004";"P";-1;"212405";"101";"9";54;40;190;"1";"1";"0";"1";"31";"0";"0";"0";8571,08984375;"10";"0"
"202004";"K";-1;"212405";"101";"9";36;44;65;"1";"1";"0";"1";"31";"0";"0";"0";15500,830078125;"7";"0"
"202004";"J";-1;"212405";"101";"9";23;40;1;"1";"1";"0";"1";"31";"0";"0";"0";7800;"6";"0"
"202004";"J";-1;"212405";"101";"7";36;40;22;"1";"1";"0";"1";"40";"0";"0";"0";2845,7099609375;"7";"0"
"202004";"J";-1;"212405";"101";"9";28;40;13;"3";"1";"0";"1";"40";"0";"0";"0";2418;"6";"0"
"202004";"M";-1;"317110";"101";"7";26;40;15;"6";"1";"0";"1";"40";"0";"0";"0";2500;"9";"0"
"202004";"J";-1;"212405";"101";"7";25;33;3;"1";"1";"0";"1";"40";"0";"0";"0";1650;"2";"0"
"202004";"J";-1;"212405";"101";"8";21;40;1;"1";"1";"0";"1";"31";"0";"0";"0";1900;"3";"0"
"202004";"K";-1;"212405";"101";"9";26;44;2;"1";"1";"0";"1";"31";"0";"0";"0";2000;"3";"0"
"202004";"J";-1;"212405";"101";"7";25;40;7;"6";"1";"0";"1";"40";"0";"0";"0";1620;"10";"0"
"202004";"J";-1;"212405";"101";"9";30;40;23;"3";"3";"0";"1";"40";"0";"0";"0";6747,41015625;"10";"0"
"202004";"G";-1;"212405";"101";"9";30;44;24;"1";"3";"0";"1";"31";"0";"0";"0";8470,58984375;"9";"0"
"202004";"G";-1;"212405";"101";"9";39;44;0;"3";"1";"0";"1";"31";"0";"0";"0";10749,3798828125;"7";"0"
"202004";"N";-1;"212405";"101";"8";29;40;4;"1";"1";"0";"1";"40";"0";"0";"0";9684;"8";"0"
"202004";"J";-1;"212405";"101";"8";21;40;13;"1";"1";"0";"1";"40";"0";"0";"0";6000;"7";"0"
"202004";"N";-1;"212405";"101";"9";42;40;12;"1";"1";"0";"1";"40";"0";"0";"0";13767,9599609375;"10";"0"
"202004";"J";-1;"212405";"101";"9";32;40;15;"3";"1";"0";"1";"40";"0";"0";"0";3500;"6";"0"
"202004";"M";-1;"317110";"101";"9";38;44;25;"1";"1";"0";"1";"40";"0";"0";"0";10300,16015625;"10";"0"
"202004";"J";-1;"317110";"101";"8";20;40;9;"3";"1";"0";"1";"40";"0";"0";"0";4896;"9";"0"
"202004";"J";-1;"317110";"101";"8";21;40;9;"3";"1";"0";"1";"40";"0";"0";"0";5687,43017578125;"10";"0"
"202004";"M";-1;"212405";"101";"10";48;44;2;"3";"1";"0";"1";"43";"0";"0";"0";8800;"9";"0"
"202004";"J";-1;"212405";"101";"9";40;40;6;"3";"1";"0";"1";"31";"0";"0";"0";5013;"5";"0"
"202004";"N";-1;"212405";"101";"7";27;44;0;"2";"1";"0";"1";"40";"0";"0";"0";1560,59997558594;"8";"0"
"202004";"J";-1;"212405";"101";"8";20;44;3;"1";"1";"0";"1";"31";"0";"0";"0";1675,56005859375;"1";"0"
"202004";"J";-1;"212405";"101";"8";31;40;10;"6";"1";"0";"1";"40";"0";"0";"0";7559,25;"6";"0"
"202004";"H";-1;"212405";"101";"9";27;44;12;"3";"1";"0";"1";"31";"0";"0";"0";3549,92993164062;"9";"0"
"202004";"G";-1;"317110";"101";"9";25;45;8;"1";"1";"0";"1";"40";"0";"0";"0";5016,5;"7";"0"
"202004";"N";-1;"317110";"106";"8";32;40;8;"1";"1";"0";"1";"43";"0";"0";"0";1800;"9";"0"
"202004";"J";-1;"212405";"101";"8";18;40;7;"1";"1";"0";"1";"40";"0";"0";"0";1620;"10";"0"
"202004";"J";-1;"212405";"101";"80";38;40;58;"1";"1";"0";"1";"40";"0";"0";"0";13707,6396484375;"7";"0"
"202004";"J";-1;"212405";"101";"80";32;40;5;"3";"1";"0";"1";"40";"0";"0";"0";7543,5;"10";"0"
"202004";"J";-1;"212405";"101";"9";28;40;21;"1";"1";"0";"1";"40";"0";"0";"0";4500;"8";"0"
"202004";"J";-1;"212405";"101";"9";31;40;6;"3";"1";"0";"1";"40";"0";"0";"0";8920;"9";"0"
"202004";"K";-1;"212405";"101";"80";43;0;1;"3";"1";"0";"1";"43";"0";"0";"9";12000;"1";"0"
"202004";"J";-1;"317110";"101";"9";25;0;14;"1";"1";"0";"1";"40";"0";"0";"9";3297,03002929688;"10";"0"
"202004";"M";-1;"212405";"101";"9";49;40;5;"1";"1";"0";"1";"31";"0";"0";"0";9000;"7";"0"
"202004";"M";-1;"212405";"101";"9";23;40;7;"6";"1";"0";"1";"31";"0";"0";"0";1800;"4";"0"
"202004";"S";-1;"212405";"101";"9";36;44;6;"2";"1";"0";"1";"31";"0";"0";"0";8324;"9";"0"
"202004";"J";-1;"212405";"101";"9";24;44;2;"6";"3";"0";"1";"43";"0";"0";"0";5000;"5";"0"
"202004";"J";-1;"212405";"101";"9";25;40;16;"3";"1";"0";"1";"40";"0";"0";"0";3992,07006835938;"5";"0"
"202004";"J";-1;"212405";"101";"9";26;40;2;"1";"3";"0";"1";"31";"0";"0";"0";4410;"7";"0"
"202004";"J";-1;"212405";"101";"9";31;40;10;"2";"1";"0";"1";"40";"0";"0";"0";8274,400390625;"5";"0"
"202004";"J";-1;"212405";"101";"9";31;40;10;"1";"1";"0";"1";"31";"0";"0";"0";2994,330078125;"5";"0"
"202004";"J";-1;"212405";"101";"9";56;40;9;"1";"1";"0";"1";"31";"0";"0";"0";3800;"8";"0"
"202004";"K";-1;"212405";"101";"9";25;44;15;"1";"1";"0";"1";"40";"0";"0";"0";6409,27001953125;"10";"0"
"202004";"M";-1;"317110";"101";"9";44;40;4;"1";"3";"0";"1";"31";"0";"0";"0";2300;"7";"0"
"202004";"J";-1;"212405";"101";"9";33;44;11;"1";"1";"0";"1";"31";"0";"0";"0";1000;"5";"0"
"202004";"J";-1;"212405";"101";"9";23;40;1;"1";"1";"0";"1";"31";"0";"0";"0";4000;"7";"0"
"202004";"K";-1;"212405";"101";"9";24;44;32;"6";"1";"0";"1";"31";"0";"0";"0";5000;"7";"0"
"202004";"J";-1;"212405";"101";"9";20;40;26;"2";"1";"0";"1";"40";"0";"0";"0";1600;"10";"0"
"202004";"N";-1;"212405";"101";"9";41;40;8;"3";"1";"0";"1";"31";"0";"0";"0";2750;"6";"0"
"202004";"G";-1;"212405";"101";"9";27;40;32;"3";"1";"0";"1";"40";"0";"0";"0";12528;"7";"0"
"202004";"J";-1;"317110";"101";"9";35;40;2;"1";"1";"0";"1";"43";"0";"0";"0";7100;"6";"0"
"202004";"N";-1;"317110";"101";"7";26;44;25;"1";"1";"0";"1";"31";"0";"0";"0";3401,30004882812;"5";"0"
"202004";"J";-1;"317110";"101";"9";32;40;10;"6";"1";"0";"1";"40";"0";"0";"0";5687,43017578125;"10";"0"
"202004";"J";-1;"212405";"101";"9";26;40;2;"1";"1";"0";"1";"31";"0";"0";"0";6660;"9";"0"
"202004";"J";-1;"212405";"101";"80";50;40;7;"1";"1";"0";"1";"31";"0";"0";"0";2250;"6";"0"
"202004";"J";-1;"212405";"101";"9";53;40;2;"1";"1";"0";"1";"31";"0";"0";"0";5372,60986328125;"4";"0"
"202004";"S";-1;"212405";"101";"9";49;44;184;"1";"1";"0";"1";"31";"0";"0";"0";9649;"9";"0"
"202004";"J";-1;"212405";"101";"9";33;40;3;"1";"1";"0";"1";"31";"0";"0";"0";4000;"7";"0"
"202004";"J";-1;"212405";"101";"9";37;40;5;"1";"1";"0";"1";"31";"0";"0";"0";8750,4599609375;"10";"0"
"202004";"J";-1;"212405";"101";"8";25;40;33;"3";"1";"0";"1";"31";"0";"0";"0";3500;"7";"0"
"202004";"J";-1;"212405";"101";"80";40;40;24;"6";"3";"0";"1";"40";"0";"0";"0";3050;"10";"0"
"202004";"J";-1;"212405";"101";"80";26;44;25;"2";"1";"0";"1";"40";"0";"0";"0";7013,08984375;"9";"0"
"202004";"J";-1;"212405";"101";"80";25;40;15;"1";"1";"0";"1";"40";"0";"0";"0";7064,169921875;"7";"0"
"202004";"J";-1;"212405";"101";"9";38;43;4;"1";"1";"0";"1";"31";"0";"0";"0";1450;"6";"0"
"202004";"M";-1;"212405";"101";"9";25;40;3;"2";"1";"0";"1";"31";"0";"0";"0";2500;"2";"0"
"202004";"N";-1;"317110";"101";"7";29;40;3;"3";"1";"0";"1";"31";"2";"0";"0";2530;"10";"0"
"202004";"J";-1;"212405";"101";"9";22;40;45;"1";"1";"0";"1";"40";"0";"0";"0";4243,5;"10";"0"
"202004";"J";-1;"212405";"101";"9";36;40;52;"1";"3";"0";"1";"40";"0";"0";"0";4419;"10";"0"
"202004";"J";-1;"212405";"101";"9";56;40;9;"1";"1";"0";"1";"31";"0";"0";"0";8648,75;"10";"0"
"202004";"N";-1;"212405";"999";"9";35;44;35;"1";"3";"0";"1";"31";"0";"0";"0";0;"2";"0"
"202004";"K";-1;"317110";"101";"9";38;44;0;"3";"1";"0";"1";"31";"0";"0";"0";36508,5;"7";"0"
"202004";"N";-1;"317110";"106";"7";40;40;8;"1";"3";"0";"1";"43";"0";"0";"0";1500;"9";"0"
"202004";"J";-1;"317110";"101";"80";36;40;99;"1";"3";"0";"1";"31";"0";"0";"0";10190,900390625;"9";"0"
"202004";"J";-1;"212405";"101";"9";23;40;24;"6";"1";"0";"1";"40";"0";"0";"0";1600;"10";"0"
"202004";"M";-1;"317110";"101";"9";41;40;9;"2";"1";"0";"1";"40";"0";"0";"0";9800;"9";"0"
"202004";"M";-1;"317110";"101";"9";24;40;2;"4";"3";"0";"1";"43";"0";"0";"0";4500;"6";"0"
"202004";"M";-1;"212405";"101";"9";33;44;9;"1";"3";"0";"1";"40";"0";"0";"0";9000;"9";"0"
"202004";"J";-1;"212405";"101";"7";19;40;17;"3";"1";"0";"1";"31";"0";"0";"0";1204,94995117188;"8";"0"
"202004";"J";-1;"317110";"101";"9";22;40;12;"1";"1";"0";"1";"40";"0";"0";"0";3583,8701171875;"10";"0"
"202004";"J";-1;"317110";"101";"9";41;40;10;"1";"3";"0";"1";"31";"0";"0";"0";4814,9501953125;"10";"0"
"202004";"J";-1;"212405";"101";"7";42;40;195;"1";"1";"0";"1";"31";"0";"0";"0";8446;"7";"0"
"202004";"J";-1;"317110";"101";"8";31;44;21;"1";"1";"0";"1";"31";"0";"0";"0";3207,57006835938;"9";"0"
"202004";"N";-1;"212405";"101";"9";38;42;6;"1";"1";"0";"1";"60";"0";"0";"0";6000;"6";"0"
"202004";"J";-1;"212405";"101";"9";38;40;16;"3";"1";"0";"1";"31";"0";"0";"0";2085,419921875;"6";"0"
"202004";"N";-1;"212405";"101";"9";26;40;3;"1";"1";"0";"1";"31";"0";"0";"0";5200;"4";"0"
"202004";"J";-1;"212405";"101";"5";54;40;27;"1";"1";"0";"1";"31";"0";"0";"0";8000;"7";"0"
"202004";"J";-1;"212405";"101";"9";29;40;15;"1";"1";"0";"1";"31";"0";"0";"0";1500;"5";"0"
"202004";"J";-1;"212405";"101";"9";50;44;5;"6";"1";"0";"1";"31";"0";"0";"0";1000;"5";"0"
"202004";"M";-1;"212405";"101";"8";36;44;18;"1";"1";"0";"1";"31";"0";"0";"0";12316,400390625;"8";"0"
"202004";"M";-1;"212405";"101";"9";29;44;9;"1";"3";"0";"1";"40";"0";"0";"0";5041;"10";"0"
"202004";"K";-1;"212405";"101";"9";26;40;44;"1";"1";"0";"1";"40";"0";"0";"0";10648,76953125;"10";"0"
"202004";"J";-1;"317110";"101";"7";33;40;7;"6";"1";"0";"1";"31";"0";"0";"0";2500;"5";"0"
"202004";"J";-1;"212405";"101";"9";34;40;129;"2";"1";"0";"1";"40";"0";"0";"0";9680,3798828125;"10";"0"
"202004";"G";-1;"212405";"101";"7";19;44;18;"6";"3";"0";"1";"31";"0";"0";"0";2257,25;"9";"0"
"202004";"J";-1;"212405";"101";"7";23;40;7;"1";"3";"0";"1";"40";"0";"0";"0";1620;"10";"0"
"202004";"J";-1;"212405";"101";"9";25;40;11;"1";"1";"0";"1";"40";"0";"0";"0";1620;"10";"0"
"202004";"J";-1;"212405";"101";"9";42;40;15;"1";"1";"0";"1";"31";"0";"0";"0";9369,900390625;"5";"0"
"202004";"J";-1;"212405";"101";"9";29;40;12;"3";"3";"0";"1";"31";"0";"0";"0";3600;"5";"0"
"202004";"J";-1;"317110";"101";"9";32;40;2;"3";"1";"0";"1";"43";"0";"0";"0";11500;"9";"0"
"202004";"J";-1;"317110";"101";"9";37;44;83;"4";"1";"0";"1";"31";"0";"0";"0";8257;"3";"0"
"202004";"G";-1;"212405";"999";"7";38;44;77;"1";"3";"0";"1";"31";"0";"0";"0";3971,81005859375;"2";"0"
"202004";"G";-1;"212405";"101";"9";51;44;121;"1";"3";"0";"1";"31";"0";"0";"0";14281,73046875;"9";"0"
"202004";"J";-1;"212405";"101";"9";41;40;6;"1";"1";"0";"1";"31";"0";"0";"0";5100;"8";"0"
"202004";"J";-1;"212405";"101";"11";44;40;4;"1";"1";"0";"1";"31";"0";"0";"0";1675,56005859375;"6";"0"
"202004";"J";-1;"317110";"101";"9";24;40;1;"1";"1";"0";"1";"40";"0";"0";"0";7000;"7";"0"
"202004";"J";-1;"212405";"101";"8";36;40;21;"3";"1";"0";"1";"40";"0";"0";"0";5085,5;"8";"0"
"202004";"J";-1;"212405";"101";"9";39;0;27;"1";"1";"0";"1";"40";"0";"0";"9";12737,5498046875;"10";"0"
"202004";"J";-1;"212405";"101";"9";34;40;12;"3";"1";"0";"1";"40";"0";"0";"0";9500;"10";"0"
"202004";"J";-1;"212405";"101";"9";54;40;7;"1";"1";"0";"1";"31";"0";"0";"0";10000;"10";"0"
"202004";"J";-1;"212405";"101";"7";24;40;24;"2";"1";"0";"1";"40";"0";"0";"0";1600;"10";"0"
"202004";"M";-1;"317110";"101";"9";39;40;27;"3";"3";"0";"1";"40";"0";"0";"0";6321;"7";"0"
"202004";"J";-1;"317110";"101";"9";34;40;13;"1";"3";"0";"1";"31";"0";"0";"0";7088,72998046875;"9";"0"
"202004";"J";-1;"212405";"101";"9";47;40;10;"1";"1";"0";"1";"31";"0";"0";"0";1681;"5";"0"
"202004";"J";-1;"212405";"101";"9";24;40;11;"6";"1";"0";"1";"31";"0";"0";"0";3109,60009765625;"4";"0"
"202004";"N";-1;"212405";"101";"9";20;44;23;"1";"1";"0";"1";"31";"0";"0";"0";4624,18994140625;"10";"0"
"202004";"J";-1;"212405";"101";"9";35;40;40;"1";"1";"0";"1";"31";"0";"0";"0";14539,8095703125;"6";"0"
"202004";"K";-1;"212405";"101";"9";24;40;6;"1";"1";"0";"1";"31";"0";"0";"0";3550,1298828125;"5";"0"
"202004";"J";-1;"212405";"101";"8";29;40;7;"3";"1";"0";"1";"40";"0";"0";"0";1620;"10";"0"
"202004";"J";-1;"212405";"101";"9";34;40;22;"1";"3";"0";"1";"31";"0";"0";"0";3827,6298828125;"5";"0"
"202004";"J";-1;"212405";"101";"7";19;40;1;"1";"3";"0";"1";"31";"0";"0";"0";1224;"8";"0"
"202004";"P";-1;"212405";"101";"9";24;40;3;"6";"1";"0";"1";"40";"0";"0";"0";4730,5498046875;"6";"0"
"202004";"J";-1;"212405";"101";"80";40;40;18;"1";"3";"0";"1";"31";"0";"0";"0";6051,4501953125;"6";"0"
"202004";"J";-1;"317110";"101";"9";32;40;93;"6";"1";"0";"1";"31";"0";"0";"0";2703,85009765625;"6";"0"
"202004";"N";-1;"212405";"101";"9";41;40;5;"1";"1";"0";"1";"31";"0";"0";"0";2188,81005859375;"9";"0"
"202004";"J";-1;"212405";"101";"8";22;40;1;"1";"1";"0";"1";"40";"0";"0";"0";6500;"7";"0"
"202004";"N";-1;"212405";"101";"9";25;44;25;"1";"3";"0";"1";"40";"0";"0";"0";2848,18994140625;"6";"0"
"202004";"J";-1;"212405";"101";"8";20;44;4;"3";"1";"0";"1";"40";"0";"0";"0";4500;"6";"0"
"202004";"N";-1;"212405";"101";"9";38;40;8;"1";"1";"0";"1";"31";"0";"0";"0";2015;"6";"0"
"202004";"J";-1;"212405";"101";"80";41;40;79;"6";"1";"0";"1";"40";"0";"0";"0";8544;"10";"0"
"202004";"J";-1;"212405";"101";"9";28;40;37;"1";"3";"0";"1";"31";"0";"0";"0";3827,6298828125;"5";"0"
"202004";"J";-1;"317110";"101";"9";29;40;20;"4";"1";"0";"1";"40";"0";"0";"0";6500;"10";"0"
"202004";"J";-1;"212405";"101";"9";31;40;51;"1";"1";"0";"1";"31";"0";"0";"0";1675,56005859375;"5";"0"
"202004";"J";-1;"212405";"101";"9";22;40;15;"3";"1";"0";"1";"40";"0";"0";"0";12500;"8";"0"
"202004";"J";-1;"317110";"101";"9";46;40;6;"1";"1";"0";"1";"40";"0";"0";"0";4000;"8";"0"
"202004";"J";-1;"212405";"105";"9";36;44;1;"1";"1";"0";"1";"40";"0";"0";"0";7523,43994140625;"10";"0"
"202004";"N";-1;"212405";"106";"9";28;40;8;"1";"3";"0";"1";"43";"0";"0";"0";3800;"9";"0"
"202004";"J";-1;"317110";"101";"9";48;40;2;"1";"1";"0";"1";"43";"0";"0";"0";11000;"8";"0"
"202004";"S";-1;"317110";"101";"9";28;40;6;"1";"1";"0";"1";"31";"0";"0";"0";2000;"4";"0"
"202004";"J";-1;"212405";"101";"9";43;40;11;"1";"1";"0";"1";"31";"0";"0";"0";10000;"6";"0"
"202004";"N";-1;"317110";"106";"8";34;40;8;"3";"1";"0";"1";"43";"0";"0";"0";1800;"9";"0"
"202004";"K";-1;"212405";"101";"9";32;0;25;"1";"1";"0";"1";"40";"0";"0";"9";10296,1298828125;"10";"0"
"202004";"J";-1;"212405";"101";"9";34;40;10;"6";"3";"0";"1";"31";"0";"0";"0";2500;"6";"0"
"202004";"M";-1;"317110";"101";"9";33;44;3;"1";"1";"0";"1";"40";"0";"0";"0";9500;"10";"0"
"202004";"D";-1;"212405";"101";"9";33;40;7;"1";"1";"0";"1";"40";"0";"0";"0";11377,8203125;"5";"0"
"202004";"J";-1;"212405";"101";"9";46;40;30;"1";"1";"0";"1";"31";"0";"0";"0";6231,6201171875;"10";"0"
"202004";"P";-1;"212405";"101";"7";33;44;27;"1";"3";"0";"1";"31";"0";"0";"0";1575,06994628906;"6";"0"
"202004";"J";-1;"212405";"101";"8";22;40;6;"3";"1";"0";"1";"40";"0";"0";"0";4010;"7";"0"
"202004";"N";-1;"212405";"101";"9";23;44;1;"1";"1";"0";"1";"31";"0";"0";"0";2000;"2";"0"
"202004";"N";-1;"212405";"101";"7";26;40;13;"3";"1";"0";"1";"40";"0";"0";"0";4724,2001953125;"10";"0"
"202004";"J";-1;"212405";"101";"9";23;40;2;"6";"1";"0";"1";"40";"0";"0";"0";5131;"7";"0"
"202004";"J";-1;"317110";"101";"9";20;40;12;"1";"1";"0";"1";"31";"0";"0";"0";3378,22998046875;"10";"0"
"202004";"N";-1;"317110";"101";"9";29;40;4;"3";"1";"0";"1";"40";"0";"0";"0";7500;"6";"0"
"202004";"J";-1;"212405";"999";"9";51;44;1;"1";"1";"0";"1";"45";"0";"0";"0";6500;"3";"0"
"202004";"J";-1;"317110";"101";"9";26;40;6;"1";"1";"0";"1";"31";"0";"0";"0";10038,23046875;"10";"0"
"202004";"J";-1;"212405";"101";"9";39;40;37;"1";"1";"0";"1";"90";"0";"0";"0";3207;"5";"0"
"202004";"K";-1;"212405";"101";"8";30;44;0;"6";"1";"0";"1";"40";"0";"0";"0";6780,14990234375;"7";"0"
"202004";"J";-1;"212405";"101";"9";36;40;4;"6";"1";"0";"1";"40";"0";"0";"0";5000;"5";"0"
"202004";"J";-1;"212405";"101";"9";22;44;23;"6";"1";"0";"1";"40";"0";"0";"0";3885;"5";"0"
"202004";"J";-1;"212405";"101";"9";33;40;7;"3";"1";"0";"1";"40";"0";"0";"0";12277,26953125;"5";"0"
"202004";"J";-1;"317110";"101";"9";29;40;18;"6";"1";"0";"1";"40";"0";"0";"0";7700;"4";"0"
"202004";"J";-1;"212405";"101";"80";35;40;0;"6";"1";"0";"1";"40";"0";"0";"0";2235,44995117188;"6";"0"
"202004";"J";-1;"212405";"101";"9";22;40;23;"3";"3";"0";"1";"40";"0";"0";"0";1600;"10";"0"
"202004";"J";-1;"212405";"101";"8";23;40;11;"6";"1";"0";"1";"40";"0";"0";"0";1620;"10";"0"
"202004";"J";-1;"317110";"101";"9";27;40;80;"1";"1";"0";"1";"31";"0";"0";"0";3176,0400390625;"4";"0"
"202004";"M";-1;"212405";"101";"80";27;40;9;"1";"3";"0";"1";"31";"0";"0";"0";6315;"5";"0"
"202004";"S";-1;"317110";"101";"8";22;40;5;"1";"1";"0";"1";"31";"0";"0";"0";2000;"4";"0"
"202004";"J";-1;"212405";"101";"8";26;40;7;"1";"1";"0";"1";"31";"0";"0";"0";6248;"7";"0"
"202004";"J";-1;"212405";"101";"8";28;0;46;"5";"1";"0";"1";"31";"0";"0";"9";7000;"3";"0"
"202004";"J";-1;"212405";"101";"9";28;40;18;"1";"1";"0";"1";"31";"0";"0";"0";4536,64013671875;"7";"0"
"202004";"J";-1;"317110";"101";"7";37;44;47;"1";"1";"0";"1";"31";"0";"0";"0";7097;"3";"0"
"202004";"J";-1;"212405";"101";"8";30;40;99;"3";"1";"0";"1";"40";"0";"0";"0";6549,47998046875;"5";"0"
"202004";"J";-1;"212405";"101";"9";29;40;2;"1";"1";"0";"1";"43";"0";"0";"0";6500;"4";"0"
"202004";"M";-1;"212405";"101";"9";35;40;7;"6";"1";"0";"1";"40";"0";"0";"0";15000;"9";"0"
"202004";"J";-1;"212405";"101";"9";36;40;4;"1";"1";"0";"1";"40";"0";"0";"0";9510;"7";"0"
"202004";"G";-1;"317110";"101";"8";26;40;1;"5";"1";"0";"1";"31";"0";"0";"0";1716,56994628906;"5";"0"
"202004";"J";-1;"212405";"101";"80";38;40;27;"1";"1";"0";"1";"40";"0";"0";"0";12672;"9";"0"
"202004";"J";-1;"212405";"101";"7";19;40;15;"1";"1";"0";"1";"31";"0";"0";"0";2083;"7";"0"
"202004";"J";-1;"317110";"101";"9";27;44;7;"1";"3";"0";"1";"40";"0";"0";"0";4905;"7";"0"
"202004";"J";-1;"317110";"101";"7";36;40;10;"1";"1";"0";"1";"90";"0";"0";"0";20414;"5";"0"
"202004";"K";-1;"212405";"101";"9";31;44;16;"4";"1";"0";"1";"40";"0";"0";"0";9000;"10";"0"
"202004";"J";-1;"212405";"101";"80";40;40;60;"3";"1";"0";"1";"40";"0";"0";"0";10592,5703125;"10";"0"
"202004";"J";-1;"212405";"101";"9";27;40;20;"1";"1";"0";"1";"31";"0";"0";"0";1935,58996582031;"7";"0"
"202004";"J";-1;"212405";"101";"80";32;40;14;"1";"3";"0";"1";"40";"0";"0";"0";8000;"10";"0"
"202004";"J";-1;"212405";"101";"9";28;40;2;"1";"3";"0";"1";"31";"0";"0";"0";3143,8701171875;"7";"0"
"202004";"J";-1;"317110";"101";"8";26;40;45;"1";"1";"0";"1";"31";"0";"0";"0";4758,6201171875;"9";"0"
"202004";"H";-1;"212405";"101";"9";40;44;14;"1";"1";"0";"1";"31";"0";"0";"0";9614,259765625;"7";"0"
"202004";"J";-1;"212405";"101";"9";46;40;6;"6";"1";"0";"1";"31";"0";"0";"0";7078;"10";"0"
"202004";"J";-1;"212405";"101";"9";28;40;25;"6";"1";"0";"1";"40";"0";"0";"0";1600;"10";"0"
"202004";"K";-1;"212405";"101";"9";21;40;9;"6";"1";"0";"1";"31";"0";"0";"0";3216,96997070312;"6";"0"
"202004";"N";-1;"212405";"101";"9";30;44;9;"6";"1";"0";"1";"31";"0";"0";"0";5158;"6";"0"
"202004";"K";-1;"212405";"101";"9";37;40;16;"1";"1";"0";"1";"40";"0";"0";"0";14014,6298828125;"10";"0"
