"competência";"seção";"saldomovimentação";"cbo2002ocupação";"categoria";"graudeinstrução";"idade";"horascontratuais";"tempoemprego";"raçacor";"sexo";"tipoempregador";"tipoestabelecimento";"tipomovimentação";"tipodedeficiência";"indtrabintermitente";"indtrabparcial";"salário";"tamestabjan";"indicadoraprendiz"
"202005";"J";1;"212405";"999";"7";38;44;0;"1";"1";"0";"1";"20";"0";"0";"0";4000;"2";"0"
"202005";"J";1;"212405";"101";"9";52;40;7;"1";"1";"0";"1";"20";"0";"0";"0";5800;"6";"0"
"202005";"K";1;"212405";"101";"8";23;44;7;"1";"3";"0";"1";"10";"0";"0";"0";5716,7001953125;"10";"0"
"202005";"J";1;"212405";"101";"9";25;40;7;"1";"1";"0";"1";"20";"0";"0";"0";5125,080078125;"4";"0"
"202005";"K";1;"212405";"101";"9";29;44;7;"6";"1";"0";"1";"20";"0";"0";"0";9000;"10";"0"
"202005";"J";1;"212405";"999";"8";25;40;0;"1";"1";"0";"1";"10";"0";"0";"0";1800;"6";"0"
"202005";"J";1;"212405";"101";"9";56;40;7;"4";"3";"0";"1";"20";"0";"0";"0";7600;"6";"0"
"202005";"K";1;"212405";"101";"80";32;44;7;"2";"1";"0";"1";"10";"0";"0";"0";13667,900390625;"10";"0"
"202005";"K";1;"212405";"101";"9";39;44;7;"1";"1";"0";"1";"10";"0";"0";"0";9000;"10";"0"
"202005";"K";1;"212405";"101";"9";33;30;7;"1";"1";"0";"1";"20";"0";"0";"0";5558;"8";"0"
"202005";"J";1;"212405";"101";"9";40;40;7;"1";"1";"0";"1";"20";"0";"0";"0";1675,56005859375;"6";"0"
"202005";"K";1;"212405";"101";"9";35;30;7;"1";"1";"0";"1";"20";"0";"0";"0";7612,89990234375;"8";"0"
"202005";"J";1;"317110";"101";"7";57;40;7;"1";"1";"0";"1";"20";"0";"0";"0";9000;"8";"0"
"202005";"J";1;"212405";"101";"9";30;40;7;"3";"1";"0";"1";"20";"0";"0";"0";10000;"8";"0"
"202005";"J";1;"212405";"101";"9";29;40;7;"3";"1";"0";"1";"20";"0";"0";"0";6000;"10";"0"
"202005";"K";1;"212405";"101";"8";23;44;7;"4";"1";"0";"1";"20";"0";"0";"0";4923,31005859375;"10";"0"
"202005";"J";1;"317110";"101";"80";41;40;7;"3";"1";"0";"1";"20";"0";"0";"0";10117,599609375;"10";"0"
"202005";"K";1;"212405";"101";"80";26;44;7;"1";"1";"0";"1";"20";"0";"0";"0";8200;"10";"0"
"202005";"K";1;"212405";"101";"8";21;44;7;"1";"3";"0";"1";"20";"0";"0";"0";4930;"10";"0"
"202005";"K";1;"212405";"101";"8";22;44;7;"1";"1";"0";"1";"20";"0";"0";"0";4923,31005859375;"10";"0"
"202005";"J";1;"212405";"101";"9";43;40;7;"1";"1";"0";"1";"20";"0";"0";"0";7500;"4";"0"
"202005";"J";1;"317110";"101";"8";38;40;7;"3";"1";"0";"1";"20";"0";"0";"0";6000;"3";"0"
"202005";"J";1;"212405";"101";"8";29;40;7;"2";"1";"0";"1";"20";"0";"0";"0";5500;"10";"0"
"202005";"J";1;"317110";"101";"7";21;40;7;"1";"1";"0";"1";"20";"0";"0";"0";4234;"8";"0"
"202005";"J";1;"317110";"101";"9";34;40;7;"3";"1";"0";"1";"20";"0";"0";"0";11500;"9";"0"
"202005";"N";1;"212405";"101";"9";39;40;7;"1";"3";"0";"1";"20";"0";"0";"0";7000;"9";"0"
"202005";"M";1;"212405";"101";"9";27;42;7;"3";"3";"0";"1";"20";"0";"0";"0";6000;"8";"0"
"202005";"J";1;"212405";"101";"9";25;40;7;"6";"1";"0";"1";"20";"0";"0";"0";4000;"2";"0"
"202005";"J";1;"212405";"101";"9";28;40;7;"1";"1";"0";"1";"20";"0";"0";"0";8600;"10";"0"
"202005";"J";1;"317110";"101";"7";19;44;7;"3";"1";"0";"1";"10";"0";"0";"0";3040,30004882812;"4";"0"
"202005";"J";1;"212405";"101";"9";49;40;7;"1";"1";"0";"1";"20";"0";"0";"0";5800;"10";"0"
"202005";"J";1;"212405";"101";"9";58;40;7;"1";"1";"0";"1";"20";"0";"0";"0";8500;"10";"0"
"202005";"K";1;"212405";"101";"9";35;40;7;"1";"3";"0";"1";"20";"0";"0";"0";7300,2001953125;"9";"0"
"202005";"J";1;"212405";"101";"9";49;40;7;"1";"1";"0";"1";"20";"0";"0";"0";4000;"4";"0"
"202005";"J";1;"212405";"101";"9";26;40;7;"1";"1";"0";"1";"20";"0";"0";"0";5000;"4";"0"
"202005";"J";1;"212405";"101";"8";19;40;7;"1";"1";"0";"1";"20";"0";"0";"0";1807;"5";"0"
"202005";"N";1;"212405";"106";"9";29;40;7;"1";"3";"0";"1";"20";"0";"0";"0";5188;"10";"0"
"202005";"J";1;"317110";"101";"8";31;44;7;"1";"3";"0";"1";"20";"0";"0";"0";2500;"1";"0"
"202005";"K";1;"212405";"101";"8";25;44;7;"6";"1";"0";"1";"10";"0";"0";"0";6000;"10";"0"
"202005";"J";1;"212405";"101";"8";38;44;7;"1";"3";"0";"1";"20";"0";"0";"0";11000;"6";"0"
"202005";"J";1;"212405";"101";"9";32;40;7;"3";"1";"0";"1";"20";"0";"0";"0";8500;"6";"0"
"202005";"K";1;"212405";"101";"8";27;44;7;"2";"1";"0";"1";"20";"0";"0";"0";5000;"10";"0"
"202005";"J";1;"317110";"999";"7";20;6;0;"6";"3";"0";"1";"20";"0";"0";"0";1500;"4";"0"
"202005";"J";1;"212405";"101";"9";31;40;7;"3";"1";"0";"1";"20";"0";"0";"0";7100;"10";"0"
"202005";"J";1;"317110";"101";"9";33;40;7;"3";"1";"0";"1";"20";"0";"0";"0";10004,099609375;"6";"0"
"202005";"J";1;"212405";"101";"9";24;40;7;"3";"1";"0";"1";"20";"0";"0";"0";6500;"10";"0"
"202005";"K";1;"212405";"101";"80";35;44;7;"3";"1";"0";"1";"20";"0";"0";"0";4923,31005859375;"10";"0"
"202005";"N";1;"212405";"106";"9";35;35;7;"1";"1";"0";"1";"20";"0";"0";"0";8500;"9";"0"
"202005";"J";1;"212405";"101";"9";74;40;7;"1";"1";"0";"1";"20";"0";"0";"0";7600;"6";"0"
"202005";"K";1;"212405";"101";"9";39;40;7;"3";"1";"0";"1";"20";"0";"0";"0";13000;"10";"0"
"202005";"J";1;"317110";"101";"9";44;40;7;"1";"1";"0";"1";"20";"0";"0";"0";9800;"8";"0"
"202005";"J";1;"212405";"101";"8";28;44;7;"3";"3";"0";"1";"20";"0";"0";"0";1936,36999511719;"7";"0"
"202005";"K";1;"212405";"101";"11";33;44;7;"1";"1";"0";"1";"20";"0";"0";"0";11388;"10";"0"
"202005";"J";1;"212405";"101";"8";30;40;7;"2";"3";"0";"1";"20";"0";"0";"0";2373;"7";"0"
"202005";"J";1;"212405";"101";"9";35;40;7;"3";"1";"0";"1";"20";"0";"0";"0";8094,22021484375;"10";"0"
"202005";"K";1;"317110";"101";"9";28;40;7;"1";"1";"0";"1";"20";"0";"0";"0";14000;"8";"0"
"202005";"J";1;"212405";"101";"9";35;40;7;"1";"1";"0";"1";"20";"0";"0";"0";10390,58984375;"6";"0"
"202005";"K";1;"212405";"101";"7";41;38;7;"1";"3";"0";"1";"20";"3";"0";"0";3000;"10";"0"
"202005";"G";1;"212405";"101";"80";37;44;7;"1";"1";"0";"1";"20";"0";"0";"0";10749,3798828125;"7";"0"
"202005";"J";1;"317110";"101";"9";25;40;7;"3";"1";"0";"1";"20";"0";"0";"0";8851,919921875;"9";"0"
"202005";"J";1;"317110";"101";"9";36;40;7;"1";"3";"0";"1";"20";"0";"0";"0";8144,169921875;"6";"0"
"202005";"M";1;"317110";"101";"9";29;40;7;"1";"1";"0";"1";"20";"0";"0";"0";3000;"2";"0"
"202005";"J";1;"212405";"101";"8";57;40;7;"1";"3";"0";"1";"20";"0";"0";"0";7500;"6";"0"
"202005";"J";1;"317110";"101";"9";26;40;7;"1";"3";"0";"1";"20";"0";"0";"0";2500;"4";"0"
"202005";"J";1;"212405";"101";"9";36;40;7;"3";"1";"0";"1";"20";"0";"0";"0";13137,4296875;"10";"0"
"202005";"J";1;"212405";"101";"9";30;40;7;"1";"3";"0";"1";"20";"0";"0";"0";5000;"8";"0"
"202005";"J";1;"212405";"101";"7";30;40;7;"6";"3";"0";"1";"20";"0";"0";"0";8500;"9";"0"
"202005";"K";1;"212405";"101";"9";23;38;7;"1";"1";"0";"1";"20";"0";"0";"0";5200;"8";"0"
"202005";"J";1;"212405";"101";"9";33;40;7;"2";"1";"0";"1";"20";"0";"0";"0";7000;"5";"0"
"202005";"K";1;"212405";"101";"9";29;44;7;"1";"1";"0";"1";"10";"0";"0";"0";4923,31005859375;"10";"0"
"202005";"M";1;"317110";"101";"9";43;43;7;"1";"1";"0";"1";"20";"0";"0";"0";5040,7001953125;"8";"0"
"202005";"J";1;"317110";"101";"9";23;40;7;"1";"1";"0";"1";"10";"0";"0";"0";2750;"3";"0"
"202005";"N";1;"212405";"101";"8";22;36;7;"3";"1";"0";"1";"20";"0";"0";"0";6000;"10";"0"
"202005";"J";1;"317110";"101";"9";30;40;7;"2";"3";"0";"1";"20";"0";"0";"0";7000;"8";"0"
"202005";"K";1;"212405";"101";"9";22;44;7;"1";"1";"0";"1";"20";"0";"0";"0";6000;"10";"0"
"202005";"K";1;"317110";"101";"9";30;40;7;"6";"1";"0";"1";"20";"0";"0";"0";8000;"8";"0"
"202005";"J";1;"212405";"101";"9";33;40;7;"2";"1";"0";"1";"20";"0";"0";"0";4000;"5";"0"
"202005";"K";1;"212405";"101";"9";34;44;7;"1";"1";"0";"1";"20";"0";"0";"0";12300;"10";"0"
"202005";"J";1;"212405";"101";"9";27;44;7;"1";"1";"0";"1";"20";"0";"0";"0";8000;"7";"0"
"202005";"J";1;"212405";"101";"9";24;40;7;"3";"3";"0";"1";"20";"0";"0";"0";3250;"10";"0"
"202005";"M";1;"212405";"101";"7";20;44;7;"1";"3";"0";"1";"10";"0";"0";"0";1686,02001953125;"10";"0"
"202005";"K";1;"212405";"101";"9";27;44;7;"4";"3";"0";"1";"20";"0";"0";"0";8500;"10";"0"
"202005";"J";1;"212405";"101";"9";27;40;7;"3";"3";"0";"1";"20";"0";"0";"0";5500;"6";"0"
"202005";"K";1;"212405";"101";"80";32;44;7;"1";"1";"0";"1";"20";"0";"0";"0";11387,919921875;"10";"0"
"202005";"N";1;"212405";"101";"9";39;40;7;"1";"1";"0";"1";"20";"0";"0";"0";10500;"10";"0"
"202005";"N";1;"212405";"101";"9";23;40;7;"6";"1";"0";"1";"20";"0";"0";"0";6100;"10";"0"
"202005";"J";1;"212405";"101";"9";41;40;7;"1";"1";"0";"1";"20";"0";"0";"0";2015;"8";"0"
"202005";"J";1;"212405";"101";"80";27;40;7;"1";"1";"0";"1";"20";"0";"0";"0";11200;"10";"0"
"202005";"J";1;"212405";"101";"9";32;40;7;"3";"1";"0";"1";"20";"0";"0";"0";7000;"10";"0"
"202005";"J";1;"212405";"101";"9";22;40;7;"1";"1";"0";"1";"20";"0";"0";"0";7000;"10";"0"
"202005";"J";1;"212405";"101";"9";35;44;7;"3";"1";"0";"1";"20";"0";"0";"0";6500;"2";"0"
"202005";"K";1;"212405";"101";"9";26;44;7;"1";"1";"0";"1";"20";"0";"0";"0";9000;"10";"0"
"202005";"J";1;"212405";"101";"9";32;40;7;"1";"1";"0";"1";"20";"0";"0";"0";7241,16015625;"6";"0"
"202005";"J";1;"212405";"101";"8";20;40;7;"1";"1";"0";"1";"20";"0";"0";"0";1694,32995605469;"5";"0"
"202005";"K";1;"212405";"101";"11";39;44;7;"1";"3";"0";"1";"20";"0";"0";"0";11387,919921875;"10";"0"
"202005";"K";1;"212405";"101";"9";41;44;7;"1";"1";"0";"1";"20";"0";"0";"0";11387,919921875;"10";"0"
"202005";"J";1;"212405";"101";"9";51;40;7;"1";"1";"0";"1";"20";"0";"0";"0";9000;"7";"0"
"202005";"J";1;"317110";"101";"9";33;40;7;"1";"1";"0";"1";"20";"0";"0";"0";12500;"6";"0"
"202005";"N";1;"212405";"101";"9";23;36;7;"2";"1";"0";"1";"20";"0";"0";"0";5000;"10";"0"
"202005";"J";1;"212405";"101";"9";33;40;7;"1";"1";"0";"1";"20";"0";"0";"0";9062,419921875;"7";"0"
"202005";"M";1;"212405";"101";"9";27;40;7;"3";"1";"0";"1";"20";"0";"0";"0";8500;"9";"0"
"202005";"J";1;"212405";"101";"80";30;40;7;"6";"1";"0";"1";"20";"0";"0";"0";6500;"6";"0"
"202005";"J";1;"212405";"101";"9";27;40;7;"1";"1";"0";"1";"20";"0";"0";"0";5000;"5";"0"
"202005";"J";1;"212405";"101";"9";37;40;7;"3";"1";"0";"1";"20";"0";"0";"0";15000;"5";"0"
"202005";"K";1;"212405";"101";"8";21;44;7;"1";"1";"0";"1";"20";"0";"0";"0";4923,31005859375;"10";"0"
"202005";"J";1;"212405";"101";"8";37;40;7;"1";"1";"0";"1";"20";"0";"0";"0";2015;"8";"0"
"202005";"J";1;"212405";"101";"9";38;40;7;"6";"1";"0";"1";"20";"0";"0";"0";1676;"3";"0"
"202005";"J";1;"212405";"101";"9";35;40;7;"3";"1";"0";"1";"20";"0";"0";"0";8000;"10";"0"
"202005";"C";1;"212405";"101";"80";25;44;7;"1";"1";"0";"1";"20";"0";"0";"0";9500;"9";"0"
"202005";"K";1;"212405";"101";"80";43;40;7;"1";"3";"0";"1";"20";"0";"0";"0";10500;"9";"0"
"202005";"J";1;"212405";"101";"9";42;40;7;"1";"1";"0";"1";"20";"0";"0";"0";10000;"7";"0"
"202005";"J";1;"212405";"101";"8";24;40;7;"2";"1";"0";"1";"10";"0";"0";"0";6000;"10";"0"
"202005";"K";1;"212405";"101";"80";40;44;7;"1";"1";"0";"1";"20";"0";"0";"0";11388;"10";"0"
"202005";"K";1;"212405";"101";"9";26;44;7;"1";"1";"0";"1";"20";"0";"0";"0";6400;"10";"0"
"202005";"K";1;"212405";"101";"9";22;44;7;"1";"1";"0";"1";"10";"0";"0";"0";3410;"10";"0"
"202005";"K";1;"212405";"101";"9";27;40;7;"1";"1";"0";"1";"20";"0";"0";"0";6800;"10";"0"
"202005";"J";1;"212405";"101";"9";32;40;7;"3";"1";"0";"1";"20";"0";"0";"0";12000;"8";"0"
"202005";"K";1;"212405";"101";"80";31;44;7;"1";"1";"0";"1";"20";"0";"0";"0";12000;"10";"0"
"202005";"M";1;"212405";"101";"80";34;42;7;"3";"3";"0";"1";"20";"0";"0";"0";7500;"8";"0"
"202005";"J";1;"317110";"101";"9";28;40;7;"1";"1";"0";"1";"20";"0";"0";"0";6000;"9";"0"
"202005";"J";1;"317110";"101";"9";20;44;7;"6";"1";"0";"1";"20";"0";"0";"0";1500;"5";"0"
"202005";"J";1;"212405";"101";"9";23;40;7;"2";"1";"0";"1";"20";"0";"0";"0";5700;"10";"0"
"202005";"J";1;"212405";"101";"9";33;40;7;"1";"1";"0";"1";"20";"0";"0";"0";8000;"8";"0"
"202005";"K";1;"212405";"101";"11";22;44;7;"3";"3";"0";"1";"20";"0";"0";"0";5000;"10";"0"
"202005";"G";1;"212405";"101";"9";41;40;7;"1";"1";"0";"1";"20";"0";"0";"0";3200;"7";"0"
"202005";"J";1;"317110";"101";"8";25;40;7;"3";"1";"0";"1";"20";"0";"0";"0";5000;"10";"0"
"202005";"M";1;"212405";"101";"9";23;44;7;"1";"1";"0";"1";"20";"0";"0";"0";7500;"7";"0"
"202005";"N";1;"317110";"101";"9";26;44;7;"1";"1";"0";"1";"20";"0";"0";"0";8000;"7";"0"
"202005";"J";1;"212405";"101";"9";38;40;7;"1";"1";"0";"1";"20";"0";"0";"0";2278,5;"6";"0"
"202005";"K";1;"212405";"101";"9";24;44;7;"1";"1";"0";"1";"10";"0";"0";"0";7880,25;"10";"0"
"202005";"J";1;"212405";"101";"9";41;40;7;"3";"1";"0";"1";"20";"0";"0";"0";8000;"7";"0"
"202005";"J";1;"317110";"101";"80";32;40;7;"3";"1";"0";"1";"20";"0";"0";"0";13953,849609375;"7";"0"
"202005";"J";1;"212405";"101";"8";35;40;7;"3";"1";"0";"1";"20";"0";"0";"0";11000;"7";"0"
"202005";"J";1;"212405";"101";"80";38;40;7;"3";"1";"0";"1";"20";"0";"0";"0";7095,64013671875;"10";"0"
"202005";"M";1;"212405";"101";"9";34;40;7;"1";"1";"0";"1";"20";"0";"0";"0";10000;"6";"0"
"202005";"K";1;"212405";"101";"9";32;44;7;"2";"1";"0";"1";"20";"0";"0";"0";8500;"1";"0"
"202005";"G";1;"212405";"101";"80";33;44;7;"1";"1";"0";"1";"20";"0";"0";"0";8000;"9";"0"
"202005";"K";1;"212405";"101";"80";35;44;7;"1";"1";"0";"1";"10";"0";"0";"0";5579;"10";"0"
"202005";"K";1;"212405";"101";"9";31;40;7;"3";"1";"0";"1";"20";"0";"0";"0";8000;"10";"0"
"202005";"J";1;"317110";"101";"9";36;40;7;"3";"1";"0";"1";"20";"0";"0";"0";10117,599609375;"10";"0"
"202005";"J";1;"212405";"101";"9";24;40;7;"1";"1";"0";"1";"20";"0";"0";"0";6000;"5";"0"
"202005";"K";1;"212405";"101";"9";46;44;7;"3";"1";"0";"1";"20";"0";"0";"0";12000;"10";"0"
"202005";"J";1;"212405";"101";"9";21;40;7;"1";"3";"0";"1";"20";"0";"0";"0";3000;"8";"0"
"202005";"J";1;"212405";"101";"8";25;40;7;"6";"3";"0";"1";"20";"0";"0";"0";1694,32995605469;"5";"0"
"202005";"J";1;"212405";"101";"8";23;40;7;"6";"1";"0";"1";"20";"0";"0";"0";3000;"4";"0"
"202005";"M";1;"317110";"101";"8";26;40;7;"6";"1";"0";"1";"20";"0";"0";"0";7000;"5";"0"
"202005";"J";1;"212405";"101";"80";28;40;7;"1";"1";"0";"1";"20";"0";"0";"0";9000;"7";"0"
"202005";"J";1;"212405";"101";"8";26;40;7;"1";"1";"0";"1";"20";"0";"0";"0";2373;"7";"0"
"202005";"J";1;"212405";"101";"9";27;40;7;"3";"3";"0";"1";"20";"0";"0";"0";13200;"10";"0"
"202005";"K";1;"212405";"101";"9";38;44;7;"3";"3";"0";"1";"20";"0";"0";"0";8611;"10";"0"
"202005";"J";1;"212405";"101";"80";36;40;7;"1";"3";"0";"1";"20";"0";"0";"0";16500;"10";"0"
"202005";"K";1;"212405";"101";"9";34;44;7;"6";"3";"0";"1";"10";"0";"0";"0";8300;"10";"0"
"202005";"K";1;"212405";"101";"8";26;44;7;"2";"1";"0";"1";"20";"0";"0";"0";4923,31005859375;"10";"0"
"202005";"J";1;"317110";"101";"9";44;42;7;"1";"1";"0";"1";"20";"0";"0";"0";11000;"4";"0"
"202005";"J";1;"212405";"101";"9";39;40;7;"3";"1";"0";"1";"20";"0";"0";"0";9000;"5";"0"
"202005";"S";1;"212405";"101";"7";22;40;7;"6";"1";"0";"1";"20";"0";"0";"0";1675,56005859375;"2";"0"
"202005";"K";1;"212405";"101";"80";34;44;7;"1";"3";"0";"1";"20";"0";"0";"0";6200;"10";"0"
"202005";"J";1;"212405";"101";"9";37;40;7;"1";"3";"0";"1";"20";"0";"0";"0";3000;"8";"0"
"202005";"J";1;"317110";"101";"9";44;40;7;"1";"1";"0";"1";"20";"0";"0";"0";8000;"5";"0"
"202005";"M";1;"212405";"101";"9";32;40;7;"1";"1";"0";"1";"20";"0";"0";"0";5000;"1";"0"
"202005";"M";1;"212405";"101";"9";24;44;7;"1";"1";"0";"1";"20";"0";"0";"0";4800;"10";"0"
"202005";"K";1;"212405";"101";"9";31;40;7;"6";"1";"0";"1";"20";"0";"0";"0";4000;"6";"0"
"202005";"J";1;"212405";"101";"8";32;40;7;"1";"1";"0";"1";"20";"0";"0";"0";2015;"8";"0"
"202005";"K";1;"212405";"101";"9";24;44;7;"1";"3";"0";"1";"20";"0";"0";"0";7488;"10";"0"
"202005";"J";1;"212405";"101";"8";21;40;7;"2";"1";"0";"1";"20";"0";"0";"0";5000;"7";"0"
"202005";"J";1;"212405";"101";"9";37;40;7;"1";"1";"0";"1";"20";"0";"0";"0";10500;"8";"0"
"202005";"K";1;"212405";"101";"9";28;44;7;"1";"1";"0";"1";"20";"0";"0";"0";6770;"9";"0"
"202005";"J";1;"317110";"101";"9";32;40;7;"3";"1";"0";"1";"20";"0";"0";"0";5500;"6";"0"
"202005";"L";1;"212405";"101";"80";38;44;7;"1";"3";"0";"1";"20";"0";"0";"0";4000;"5";"0"
"202005";"J";1;"212405";"101";"80";39;40;7;"3";"1";"0";"1";"20";"0";"0";"0";5000;"8";"0"
"202005";"K";1;"212405";"101";"9";21;44;7;"3";"1";"0";"1";"10";"0";"0";"0";5716,7001953125;"10";"0"
"202005";"G";1;"317110";"101";"8";22;40;7;"1";"1";"0";"1";"20";"0";"0";"0";3800;"10";"0"
"202005";"K";1;"212405";"101";"8";23;44;7;"3";"3";"0";"1";"10";"0";"0";"0";4301;"10";"0"
"202005";"K";1;"212405";"101";"8";21;44;7;"1";"1";"0";"1";"20";"0";"0";"0";5000;"10";"0"
"202005";"J";1;"317110";"101";"9";34;40;7;"6";"1";"0";"1";"20";"0";"0";"0";1840,38000488281;"6";"0"
"202005";"K";1;"212405";"101";"9";23;44;7;"1";"3";"0";"1";"20";"0";"0";"0";5000;"10";"0"
"202005";"J";1;"212405";"101";"80";33;40;7;"3";"1";"0";"1";"20";"0";"0";"0";8000;"7";"0"
"202005";"J";1;"317110";"101";"9";33;40;7;"3";"1";"0";"1";"20";"0";"0";"0";7000;"7";"0"
"202005";"G";1;"317110";"101";"8";23;40;7;"3";"1";"0";"1";"20";"0";"0";"0";5800;"10";"0"
"202005";"G";1;"212405";"101";"7";25;44;7;"6";"3";"0";"1";"20";"0";"0";"0";1461;"6";"0"
"202005";"K";1;"212405";"101";"8";20;44;7;"1";"1";"0";"1";"20";"0";"0";"0";6000;"10";"0"
"202005";"M";1;"212405";"101";"9";35;40;7;"4";"1";"0";"1";"20";"0";"0";"0";12500;"7";"0"
"202005";"J";1;"212405";"101";"9";36;40;7;"3";"1";"0";"1";"20";"0";"0";"0";6442,5;"10";"0"
"202005";"J";1;"212405";"101";"10";31;40;7;"1";"1";"0";"1";"20";"0";"0";"0";9543;"8";"0"
"202005";"K";1;"212405";"101";"8";20;44;7;"1";"3";"0";"1";"10";"0";"0";"0";8000;"10";"0"
"202005";"J";1;"212405";"101";"80";36;40;7;"1";"1";"0";"1";"20";"0";"0";"0";12000;"6";"0"
"202005";"N";1;"212405";"101";"7";30;44;7;"1";"3";"0";"1";"20";"0";"0";"0";6000;"9";"0"
"202005";"K";1;"212405";"101";"80";32;44;7;"1";"3";"0";"1";"20";"0";"0";"0";11388;"10";"0"
"202005";"J";1;"212405";"101";"9";36;40;7;"1";"1";"0";"1";"20";"0";"0";"0";8399,23046875;"8";"0"
"202005";"J";1;"212405";"101";"10";58;40;7;"1";"1";"0";"1";"20";"0";"0";"0";4250;"3";"0"
"202005";"J";1;"212405";"101";"8";18;40;7;"3";"1";"0";"1";"20";"0";"0";"0";7000;"9";"0"
"202005";"Q";1;"212405";"101";"9";38;44;7;"1";"1";"0";"1";"20";"0";"0";"0";8768,7802734375;"10";"0"
"202005";"K";1;"212405";"101";"9";39;44;7;"1";"1";"0";"1";"20";"0";"0";"0";8000;"10";"0"
"202005";"J";1;"317110";"101";"9";41;40;7;"3";"1";"0";"1";"20";"0";"0";"0";10038,23046875;"10";"0"
"202005";"G";1;"212405";"101";"9";29;40;7;"6";"1";"0";"1";"20";"0";"0";"0";3000;"2";"0"
"202005";"K";1;"212405";"101";"9";28;44;7;"1";"1";"0";"1";"20";"0";"0";"0";4923,31005859375;"10";"0"
"202005";"M";1;"317110";"101";"8";20;40;7;"6";"1";"0";"1";"20";"0";"0";"0";4500;"5";"0"
"202005";"J";1;"212405";"101";"8";24;40;7;"1";"1";"0";"1";"20";"0";"0";"0";11000;"5";"0"
"202005";"J";1;"317110";"101";"9";57;40;7;"1";"1";"0";"1";"20";"0";"0";"0";11000;"8";"0"
"202005";"K";1;"212405";"101";"80";34;44;7;"1";"3";"0";"1";"20";"0";"0";"0";5000;"10";"0"
"202005";"N";1;"212405";"101";"9";30;40;7;"6";"1";"0";"1";"20";"0";"0";"0";3472;"6";"0"
"202005";"J";1;"212405";"101";"80";28;40;7;"2";"1";"0";"1";"20";"0";"0";"0";8000;"10";"0"
"202005";"K";1;"212405";"101";"9";27;44;7;"6";"1";"0";"1";"20";"0";"0";"0";5500;"10";"0"
"202005";"K";1;"212405";"101";"9";31;44;7;"1";"1";"0";"1";"20";"0";"0";"0";8500;"10";"0"
"202005";"J";1;"212405";"101";"8";43;40;7;"1";"1";"0";"1";"20";"0";"0";"0";10000;"5";"0"
"202005";"J";1;"212405";"101";"9";54;40;7;"1";"1";"0";"1";"20";"0";"0";"0";10000;"8";"0"
"202005";"K";1;"212405";"101";"8";32;44;7;"1";"1";"0";"1";"20";"0";"0";"0";3000;"2";"0"
"202005";"G";1;"212405";"101";"9";23;44;7;"3";"3";"0";"1";"20";"0";"0";"0";3000;"10";"0"
"202005";"J";1;"212405";"101";"80";39;40;7;"1";"1";"0";"1";"20";"0";"0";"0";13000;"10";"0"
"202005";"G";1;"212405";"101";"9";34;40;7;"1";"1";"0";"1";"20";"0";"0";"0";9500;"7";"0"
"202005";"J";1;"212405";"101";"9";45;40;7;"1";"1";"0";"1";"20";"0";"0";"0";8000;"8";"0"
"202005";"H";1;"212405";"101";"9";39;44;7;"3";"1";"0";"1";"20";"0";"0";"0";3105;"1";"0"
"202005";"R";1;"212405";"101";"9";22;44;7;"1";"1";"0";"1";"20";"0";"0";"0";5040;"10";"0"
"202005";"K";1;"212405";"101";"9";33;44;7;"1";"1";"0";"1";"20";"0";"0";"0";9700;"10";"0"
"202005";"M";1;"212405";"101";"9";39;40;7;"1";"3";"0";"1";"20";"0";"0";"0";4580,52001953125;"4";"0"
"202005";"K";1;"212405";"101";"9";34;44;7;"1";"3";"0";"1";"20";"0";"0";"0";11500;"10";"0"
"202005";"J";1;"317110";"101";"80";56;40;7;"1";"1";"0";"1";"20";"0";"0";"0";9000;"8";"0"
"202005";"N";1;"212405";"101";"80";42;40;7;"1";"1";"0";"1";"20";"0";"0";"0";12500;"9";"0"
"202005";"M";1;"212405";"101";"9";26;40;7;"1";"1";"0";"1";"20";"0";"0";"0";8100;"8";"0"
"202005";"J";1;"317110";"101";"7";40;42;7;"1";"1";"0";"1";"20";"0";"0";"0";9000;"4";"0"
"202005";"J";1;"212405";"101";"9";28;40;7;"1";"1";"0";"1";"20";"0";"0";"0";9500;"8";"0"
"202005";"J";1;"212405";"101";"9";55;40;7;"1";"1";"0";"1";"20";"0";"0";"0";6900;"6";"0"
"202005";"J";1;"317110";"101";"80";24;40;7;"1";"1";"0";"1";"20";"0";"0";"0";8000;"7";"0"
"202005";"K";1;"212405";"101";"9";22;44;7;"3";"1";"0";"1";"10";"0";"0";"0";3802;"10";"0"
"202005";"K";1;"212405";"101";"9";24;44;7;"1";"1";"0";"1";"20";"0";"0";"0";4923,31005859375;"10";"0"
"202005";"K";1;"212405";"101";"8";32;30;7;"3";"1";"0";"1";"20";"0";"0";"0";6451,60986328125;"8";"0"
"202005";"J";1;"212405";"101";"9";22;44;7;"4";"1";"0";"1";"20";"0";"0";"0";5000;"9";"0"
"202005";"J";1;"212405";"101";"9";46;40;7;"3";"1";"0";"1";"20";"0";"0";"0";3900;"10";"0"
"202005";"N";1;"317110";"101";"7";24;44;7;"1";"1";"0";"1";"20";"0";"0";"0";9600;"7";"0"
"202005";"J";1;"212405";"101";"9";36;40;7;"3";"1";"0";"1";"20";"0";"0";"0";8311,3095703125;"10";"0"
"202005";"J";1;"317110";"101";"9";24;40;7;"1";"1";"0";"1";"20";"0";"0";"0";4000;"7";"0"
